Date,Close,High,Low,Open,Volume
2018-04-16,8058.67,8371.15,7925.73,8337.57,5631309824
2018-04-17,7902.09,8285.96,7881.72,8071.66,6900879872
2018-04-18,8163.42,8197.8,7886.01,7944.43,6529909760
2018-04-19,8294.31,8298.69,8138.78,8159.27,7063209984
2018-04-20,8845.83,8880.23,8244.54,8286.88,8438110208
2018-04-21,8895.58,8997.57,8652.15,8848.79,7548550144
2018-04-22,8802.46,9001.64,8779.61,8925.06,6629899776
2018-04-23,8930.88,8958.55,8788.81,8794.39,6925190144
2018-04-24,9697.5,9732.61,8927.83,8934.34,10678800384
2018-04-25,8845.74,9745.32,8799.84,9701.03,11083100160
2018-04-26,9281.51,9281.51,8727.09,8867.32,8970559488
2018-04-27,8987.05,9375.47,8987.05,9290.63,7566289920
2018-04-28,9348.48,9412.09,8931.99,8939.27,7805479936
2018-04-29,9419.08,9531.49,9193.71,9346.41,8853000192
2018-04-30,9240.55,9477.14,9166.81,9426.11,8673920000
2018-05-01,9119.01,9255.88,8891.05,9251.47,7713019904
2018-05-02,9235.92,9256.52,9015.14,9104.6,7558159872
2018-05-03,9743.86,9798.33,9188.15,9233.97,10207299584
2018-05-04,9700.76,9779.2,9585.96,9695.5,8217829888
2018-05-05,9858.15,9964.5,9695.12,9700.28,7651939840
2018-05-06,9654.8,9940.14,9465.25,9845.31,7222280192
2018-05-07,9373.01,9665.85,9231.53,9645.67,7394019840
2018-05-08,9234.82,9462.75,9127.77,9380.87,7415869952
2018-05-09,9325.18,9374.76,9031.62,9223.73,7226890240
2018-05-10,9043.94,9396.04,9040.52,9325.96,6906699776
2018-05-11,8441.49,9052.96,8394.46,9052.96,8488520192
2018-05-12,8504.89,8664.86,8223.5,8441.44,6821380096
2018-05-13,8723.94,8773.55,8395.12,8515.49,5866379776
2018-05-14,8716.79,8881.12,8367.97,8713.1,7364149760
2018-05-15,8510.38,8836.19,8456.45,8705.19,6705710080
2018-05-16,8368.83,8508.43,8175.49,8504.41,6760220160
2018-05-17,8094.32,8445.54,8054.12,8370.05,5862530048
2018-05-18,8250.97,8274.12,7974.82,8091.83,5764190208
2018-05-19,8247.18,8372.06,8183.35,8255.73,4712399872
2018-05-20,8513.25,8562.41,8205.24,8246.99,5191059968
2018-05-21,8418.99,8557.52,8365.12,8522.33,5154990080
2018-05-22,8041.78,8423.25,8004.58,8419.87,5137010176
2018-05-23,7557.82,8054.66,7507.88,8037.08,6491120128
2018-05-24,7587.34,7738.6,7331.14,7561.12,6049220096
2018-05-25,7480.14,7659.14,7392.65,7592.3,4867829760
2018-05-26,7355.88,7595.16,7349.12,7486.48,4051539968
2018-05-27,7368.22,7381.74,7270.96,7362.08,4056519936
2018-05-28,7135.99,7419.05,7100.89,7371.31,5040600064
2018-05-29,7472.59,7526.42,7090.68,7129.46,5662660096
2018-05-30,7406.52,7573.77,7313.6,7469.73,4922540032
2018-05-31,7494.17,7608.9,7361.13,7406.15,5127130112
2018-06-01,7541.45,7604.73,7407.34,7500.7,4921460224
2018-06-02,7643.45,7695.83,7497.26,7536.72,4939299840
2018-06-03,7720.25,7754.89,7613.04,7632.09,4851760128
2018-06-04,7514.47,7753.82,7474.04,7722.53,4993169920
2018-06-05,7633.76,7643.23,7397,7500.9,4961739776
2018-06-06,7653.98,7680.43,7502.01,7625.97,4692259840
2018-06-07,7678.24,7741.27,7650.82,7650.82,4485799936
2018-06-08,7624.92,7698.19,7558.4,7685.14,4227579904
2018-06-09,7531.98,7683.58,7531.98,7632.52,3845220096
2018-06-10,6786.02,7499.55,6709.07,7499.55,5804839936
2018-06-11,6906.92,6910.18,6706.63,6799.29,4745269760
2018-06-12,6582.36,6907.96,6542.08,6905.82,4654380032
2018-06-13,6349.9,6631.66,6285.63,6596.88,5052349952
2018-06-14,6675.35,6707.14,6334.46,6342.75,5138710016
2018-06-15,6456.58,6681.08,6433.87,6674.08,3955389952
2018-06-16,6550.16,6592.49,6402.29,6455.45,3194170112
2018-06-17,6499.27,6589.11,6499.27,6545.53,3104019968
2018-06-18,6734.82,6781.14,6446.68,6510.07,4039200000
2018-06-19,6769.94,6822.5,6709.92,6742.39,4057029888
2018-06-20,6776.55,6821.56,6611.88,6770.76,3888640000
2018-06-21,6729.74,6810.94,6715.17,6780.09,3529129984
2018-06-22,6083.69,6747.08,6006.6,6737.88,5079810048
2018-06-23,6162.48,6224.82,6071.81,6090.1,3431360000
2018-06-24,6173.23,6223.78,5826.41,6164.28,4566909952
2018-06-25,6249.18,6327.37,6119.68,6171.97,5500810240
2018-06-26,6093.67,6290.16,6093.67,6253.55,3279759872
2018-06-27,6157.13,6180,6052.85,6084.4,3296219904
2018-06-28,5903.44,6170.41,5873.05,6153.16,3467800064
2018-06-29,6218.3,6261.66,5835.75,5898.13,3966230016
2018-06-30,6404,6465.51,6214.22,6214.22,4543860224
2018-07-01,6385.82,6432.85,6289.29,6411.68,4788259840
2018-07-02,6614.18,6683.86,6305.7,6380.38,4396930048
2018-07-03,6529.59,6671.37,6447.75,6596.66,4672309760
2018-07-04,6597.55,6771.92,6450.46,6550.87,4176689920
2018-07-05,6639.14,6749.54,6546.65,6599.71,4999240192
2018-07-06,6673.5,6700.94,6533.55,6638.69,4313959936
2018-07-07,6856.93,6863.99,6579.24,6668.71,3961080064
2018-07-08,6773.88,6885.91,6747.98,6857.8,3386210048
2018-07-09,6741.75,6838.68,6724.34,6775.08,3718129920
2018-07-10,6329.95,6767.74,6320.72,6739.21,4052430080
2018-07-11,6394.71,6444.96,6330.47,6330.77,3644859904
2018-07-12,6228.81,6397.1,6136.42,6396.78,3770170112
2018-07-13,6238.05,6310.55,6192.24,6235.03,3805400064
2018-07-14,6276.12,6298.19,6212.22,6247.5,2923670016
2018-07-15,6359.64,6403.46,6256.51,6272.7,3285459968
2018-07-16,6741.75,6741.75,6357.01,6357.01,4725799936
2018-07-17,7321.04,7387.24,6684.17,6739.65,5961950208
2018-07-18,7370.78,7534.99,7280.47,7315.32,6103410176
2018-07-19,7466.86,7494.46,7295.46,7378.2,5111629824
2018-07-20,7354.13,7594.67,7323.26,7467.4,4936869888
2018-07-21,7419.29,7437.64,7262.41,7352.72,3726609920
2018-07-22,7418.49,7537.95,7383.82,7417.8,3695460096
2018-07-23,7711.11,7771.5,7409.1,7414.71,5132480000
2018-07-24,8424.27,8424.27,7705.5,7716.51,7277689856
2018-07-25,8181.39,8416.87,8086.36,8379.66,5845400064
2018-07-26,7951.58,8290.33,7878.71,8176.85,4899089920
2018-07-27,8165.01,8262.66,7839.76,7950.4,5195879936
2018-07-28,8192.15,8222.85,8110.77,8169.06,3988750080
2018-07-29,8218.46,8272.26,8141.18,8205.82,4107190016
2018-07-30,8180.48,8235.5,7917.5,8221.58,5551400000
2018-07-31,7780.44,8181.53,7696.93,8181.2,5287530000
2018-08-01,7624.91,7769.04,7504.95,7769.04,4797620000
2018-08-02,7567.15,7712.77,7523.44,7634.19,4214110000
2018-08-03,7434.39,7562.14,7328.65,7562.14,4627150000
2018-08-04,7032.85,7497.49,6984.07,7438.67,4268390000
2018-08-05,7068.48,7102.77,6940.7,7031.08,3679110000
2018-08-06,6951.8,7166.55,6890.54,7062.94,3925900000
2018-08-07,6753.12,7146.56,6748.24,6958.32,4682800000
2018-08-08,6305.8,6746.85,6226.22,6746.85,5064430000
2018-08-09,6568.23,6625.73,6249.07,6305.56,4267040000
2018-08-10,6184.71,6591.26,6124.52,6571.42,4528680000
2018-08-11,6295.73,6455.74,6109.03,6185.79,4047850000
2018-08-12,6322.69,6409.85,6237.5,6283.65,5665250000
2018-08-13,6297.57,6537.05,6225.72,6341.36,4083980000
2018-08-14,6199.71,6287.94,5971.05,6287.66,5301700000
2018-08-15,6308.52,6588.49,6221.42,6221.42,4895450000
2018-08-16,6334.73,6473.5,6276.41,6294.23,4328420000
2018-08-17,6580.63,6582.5,6324.97,6340.91,4992990000
2018-08-18,6423.76,6617.35,6353.73,6583.43,3984520000
2018-08-19,6506.07,6537.98,6361.55,6422.57,3311170000
2018-08-20,6308.53,6536.92,6297.93,6500.51,3665100000
2018-08-21,6488.76,6500.87,6298.24,6301.07,3377180000
2018-08-22,6376.71,6816.79,6310.11,6486.25,4668110000
2018-08-23,6534.88,6546.54,6371.34,6371.34,3426180000
2018-08-24,6719.96,6719.96,6498.64,6551.52,4097820000
2018-08-25,6763.19,6789.63,6700.96,6719.95,3312600000
2018-08-26,6707.26,6774.75,6620.75,6754.64,3295500000
2018-08-27,6884.64,6884.64,6689.71,6710.8,4019000000
2018-08-28,7096.28,7109.56,6882.34,6891.08,4659940000
2018-08-29,7047.16,7113.3,6970.82,7091.71,4145880000
2018-08-30,6978.23,7072.69,6834.69,7043.76,4463250000
2018-08-31,7037.58,7057.17,6920.16,6973.97,4495650000
2018-09-01,7193.25,7242.29,7038.05,7044.81,4116050000
2018-09-02,7272.72,7306.31,7132.16,7189.58,4329540000
2018-09-03,7260.06,7317.94,7208.15,7279.03,4087760000
2018-09-04,7361.66,7388.26,7255.44,7263,4273640000
2018-09-05,6792.83,7388.43,6792.83,7361.46,5800460000
2018-09-06,6529.17,6755.14,6404.72,6755.14,5523470000
2018-09-07,6467.07,6555.29,6396.87,6528.92,4264680000
2018-09-08,6225.98,6534.25,6197.52,6460.17,3835060000
2018-09-09,6300.86,6446.26,6201.22,6223.38,3671890000
2018-09-10,6329.7,6374.98,6292.76,6301.57,3714100000
2018-09-11,6321.2,6398.92,6260.21,6331.88,3849910000
2018-09-12,6351.8,6363.87,6265.09,6317.01,4064230000
2018-09-13,6517.31,6535.41,6354.24,6354.24,4210910000
2018-09-14,6512.71,6596.1,6456.17,6515.41,4076220000
2018-09-15,6543.2,6561.72,6493.55,6509.4,3216300000
2018-09-16,6517.18,6544.33,6460.1,6536.68,3273730000
2018-09-17,6281.2,6540.21,6257.52,6514.06,3910780000
2018-09-18,6371.3,6384.18,6265.71,6280.91,4180090000
2018-09-19,6398.54,6448.46,6208.34,6371.85,4431340000
2018-09-20,6519.67,6529.26,6395.95,6398.85,4348110000
2018-09-21,6734.95,6794.33,6496.36,6513.87,6531940000
2018-09-22,6721.98,6814.56,6616.8,6735.05,4509660000
2018-09-23,6710.63,6766.15,6679.42,6715.32,4197500000
2018-09-24,6595.41,6713.56,6580.9,6704.77,4177310000
2018-09-25,6446.47,6603.64,6381.86,6603.64,4726180000
2018-09-26,6495,6585.91,6397.89,6452.79,4437300000
2018-09-27,6676.75,6712.1,6464.95,6495.29,4606810000
2018-09-28,6644.13,6785.03,6598.32,6678.75,5014430000
2018-09-29,6601.96,6643.1,6511.65,6643.1,4363690000
2018-09-30,6625.56,6643.78,6566.54,6604.71,4002280000
2018-10-01,6589.62,6653.3,6549.08,6619.85,4000970000
2018-10-02,6556.1,6611.84,6537.9,6593.24,3979260000
2018-10-03,6502.59,6571.46,6454.03,6553.86,3887310000
2018-10-04,6576.69,6603.31,6497.91,6497.91,3838410000
2018-10-05,6622.48,6623.62,6557.41,6574.15,3671500000
2018-10-06,6588.31,6628.54,6577.8,6622.45,3259740000
2018-10-07,6602.95,6641.49,6557.04,6590.68,3306630000
2018-10-08,6652.23,6675.06,6576.04,6600.19,3979460000
2018-10-09,6642.64,6661.41,6606.94,6653.08,3580810000
2018-10-10,6585.53,6640.29,6538.96,6640.29,3787650000
2018-10-11,6256.24,6586.74,6243.74,6586.74,5181640000
2018-10-12,6274.58,6328.5,6236.47,6239.25,3783500000
2018-10-13,6285.99,6308.51,6259.81,6278.08,3064030000
2018-10-14,6290.93,6363.21,6280.15,6288.49,3085320000
2018-10-15,6596.54,6965.06,6258.68,6292.64,7370770000
2018-10-16,6596.11,6673.59,6571.37,6601.41,4074800000
2018-10-17,6544.43,6601.21,6517.45,6590.52,4088420000
2018-10-18,6476.71,6567.54,6450.04,6542.33,3924080000
2018-10-19,6465.41,6493.68,6445.31,6478.07,3578870000
2018-10-20,6489.19,6497.72,6449,6460.92,3379130000
2018-10-21,6482.35,6556.38,6476,6490.09,3253610000
2018-10-22,6487.16,6543.8,6462.98,6486.05,3672860000
2018-10-23,6475.74,6506.01,6451.27,6472.36,3716150000
2018-10-24,6495.84,6521.99,6468.86,6478.89,3424670000
2018-10-25,6476.29,6504.65,6447.03,6484.65,3230550000
2018-10-26,6474.75,6498.29,6449.61,6468.44,3306050000
2018-10-27,6480.38,6507.41,6453.53,6480.84,3393250000
2018-10-28,6486.39,6502.28,6447.91,6482.66,3445190000
2018-10-29,6332.63,6503.6,6306.99,6492.35,4199910000
2018-10-30,6334.27,6364.99,6310.14,6337.04,3781100000
2018-10-31,6317.61,6349.16,6316.88,6336.99,4191240000
2018-11-01,6377.78,6547.14,6311.83,6318.14,3789400000
2018-11-02,6388.44,6396.86,6327.38,6378.92,4234870000
2018-11-03,6361.26,6400.07,6342.37,6387.24,3658640000
2018-11-04,6376.13,6388.63,6294.57,6365.47,4390020000
2018-11-05,6419.66,6480.59,6363.62,6363.62,4174800000
2018-11-06,6461.01,6463.55,6408.16,6433.38,4700040000
2018-11-07,6530.14,6552.16,6468.31,6468.5,4941260000
2018-11-08,6453.72,6536.92,6438.53,6522.27,4665260000
2018-11-09,6385.62,6456.46,6373.37,6442.6,4346820000
2018-11-10,6409.22,6437.28,6385.31,6386.13,3705320000
2018-11-11,6411.27,6423.25,6350.17,6413.63,3939060000
2018-11-12,6371.27,6434.21,6360.47,6411.76,4295770000
2018-11-13,6359.49,6395.27,6342.67,6373.19,4503800000
2018-11-14,5738.35,6371.55,5544.09,6351.24,7398940000
2018-11-15,5648.03,5774.82,5358.38,5736.15,7032140000
2018-11-16,5575.55,5657.02,5498.94,5645.32,5279320000
2018-11-17,5554.33,5578.58,5519.56,5578.58,4303150000
2018-11-18,5623.54,5653.61,5559.74,5559.74,4159680000
2018-11-19,4871.49,5620.78,4842.91,5620.78,7039560000
2018-11-20,4451.87,4951.61,4272.11,4863.93,8428290000
2018-11-21,4602.17,4675.73,4343.98,4465.54,6120120000
2018-11-22,4365.94,4629.64,4365.64,4611.57,4569370000
2018-11-23,4347.11,4396.42,4195.68,4360.7,4871490000
2018-11-24,3880.76,4413.09,3795.16,4347.69,4679500000
2018-11-25,4009.97,4120.87,3585.06,3880.78,6825640000
2018-11-26,3779.13,4107.14,3643.92,4015.07,6476900000
2018-11-27,3820.72,3862.96,3661.01,3765.95,5998720000
2018-11-28,4257.42,4385.9,3822.47,3822.47,7280280000
2018-11-29,4278.847,4413.021,4145.765,4269.004,6503347767
2018-11-30,4017.269,4322.977,3942.822,4289.089,6048016717
2018-12-01,4214.672,4309.377,3969.711,4024.464,5375314093
2018-12-02,4139.878,4301.52,4110.979,4200.733,5262697895
2018-12-03,3894.131,4155.979,3840.446,4147.324,5089570994
2018-12-04,3956.894,4075.628,3832.75,3886.295,5028069239
2018-12-05,3753.995,3969.536,3753.995,3958.895,5302481574
2018-12-06,3521.102,3874.966,3521.102,3754.074,5878333109
2018-12-07,3419.937,3512.59,3280.229,3512.59,6835615448
2018-12-08,3476.115,3506.043,3350.651,3421.91,5305024497
2018-12-09,3614.234,3685.306,3469.094,3473.228,4947372847
2018-12-10,3502.656,3647.333,3470.145,3612.046,5020968740
2018-12-11,3424.588,3513.185,3392.25,3497.555,4696765188
2018-12-12,3486.95,3534.229,3413.481,3421.458,4139364829
2018-12-13,3313.677,3489.74,3298.132,3487.879,4343372456
2018-12-14,3242.485,3329.556,3206.542,3311.752,4372763663
2018-12-15,3236.762,3275.378,3191.303,3243.998,3551763561
2018-12-16,3252.839,3305.753,3233.82,3236.275,3744248994
2018-12-17,3545.865,3597.918,3253.123,3253.123,5409247918
2018-12-18,3696.059,3701.349,3487.169,3544.761,5911325473
2018-12-19,3745.951,3949.323,3687.23,3706.825,6810689119
2018-12-20,4134.441,4191.229,3728.975,3742.195,8927129279
2018-12-21,3896.544,4198.43,3850.946,4133.704,7206015706
2018-12-22,4014.183,4014.183,3855.739,3898.084,5605823233
2018-12-23,3998.98,4085.724,3976.406,4020.995,6151275490
2018-12-24,4078.599,4271.792,4000.332,4000.332,7240968501
2018-12-25,3815.491,4089.562,3760.021,4081.031,6158207293
2018-12-26,3857.298,3893.36,3769.864,3819.667,5326547918
2018-12-27,3654.833,3874.417,3645.448,3854.688,5130222366
2018-12-28,3923.919,3956.136,3642.632,3653.132,5631554348
2018-12-29,3820.409,3963.759,3820.409,3932.492,4991655917
2018-12-30,3865.953,3901.909,3797.219,3822.385,4770578575
2018-12-31,3742.7,3868.743,3725.867,3866.839,4661840806
2019-01-01,3843.52,3850.914,3707.231,3746.713,4324200990
2019-01-02,3943.409,3947.981,3817.409,3849.216,5244856836
2019-01-03,3836.741,3935.685,3826.223,3931.049,4530215219
2019-01-04,3857.718,3865.935,3783.854,3832.04,4847965467
2019-01-05,3845.195,3904.903,3836.9,3851.974,5137609824
2019-01-06,4076.633,4093.297,3826.513,3836.519,5597027440
2019-01-07,4025.248,4092.614,4020.894,4078.585,5228625637
2019-01-08,4030.848,4109.021,3996.955,4028.472,5306593305
2019-01-09,4035.296,4068.404,4022.663,4031.552,5115905225
2019-01-10,3678.925,4064.067,3659.175,4034.411,6874143796
2019-01-11,3687.365,3713.882,3653.07,3674.015,5538712865
2019-01-12,3661.301,3698.978,3653.811,3686.973,4778170883
2019-01-13,3552.953,3674.76,3544.927,3658.868,4681302466
2019-01-14,3706.052,3727.836,3552.285,3557.311,5651384490
2019-01-15,3630.675,3720.153,3619.949,3704.216,5537192302
2019-01-16,3655.007,3685.777,3624.673,3631.51,5394457145
2019-01-17,3678.564,3680.136,3621.961,3651.871,5464420383
2019-01-18,3657.839,3682.52,3637.081,3677.99,5002961727
2019-01-19,3728.568,3758.533,3652.378,3652.378,5955691380
2019-01-20,3601.014,3743.388,3583.02,3725.446,5582489560
2019-01-21,3576.032,3608.841,3558.537,3600.373,5004347059
2019-01-22,3604.577,3620.747,3539.721,3575.081,5313623556
2019-01-23,3585.123,3623.068,3565.314,3605.557,5433755649
2019-01-24,3600.865,3616.087,3569.093,3584.5,5262869046
2019-01-25,3599.766,3612.928,3575.597,3607.39,5265847539
2019-01-26,3602.46,3654.933,3593.346,3599.715,5098183235
2019-01-27,3583.966,3612.671,3567.246,3604.687,5570752966
2019-01-28,3470.45,3586.751,3439.233,3584.283,6908930483
2019-01-29,3448.117,3476.065,3400.82,3468.87,5897159493
2019-01-30,3486.182,3495.175,3429.388,3443.897,5955112627
2019-01-31,3457.793,3504.805,3447.916,3485.409,5831198271
2019-02-01,3487.945,3501.954,3431.592,3460.547,5422926707
2019-02-02,3521.061,3523.287,3467.575,3484.626,5071623601
2019-02-03,3464.013,3521.388,3447.924,3516.14,5043937584
2019-02-04,3459.154,3476.224,3442.587,3467.212,5332718886
2019-02-05,3466.357,3478.148,3451.937,3454.951,5227549545
2019-02-06,3413.768,3469.092,3398.565,3469.092,5482196038
2019-02-07,3399.472,3427.946,3394.219,3414.929,5004962683
2019-02-08,3666.78,3695.614,3391.024,3401.376,7735623101
2019-02-09,3671.204,3679.941,3646.559,3671.586,6158833645
2019-02-10,3690.188,3695.036,3640.98,3673.201,6282256903
2019-02-11,3648.431,3695.613,3642.288,3695.613,6277056434
2019-02-12,3653.529,3668.587,3618.557,3642.752,6480384532
2019-02-13,3632.071,3669.747,3617.246,3653.604,6438903823
2019-02-14,3616.881,3646.257,3607.698,3631.17,6271044418
2019-02-15,3620.811,3647.795,3608.207,3617.368,6091952231
2019-02-16,3629.788,3652.841,3615.27,3615.27,5934744052
2019-02-17,3673.836,3680.537,3619.182,3633.359,7039512503
2019-02-18,3915.714,3936.665,3669.982,3671.37,9908216640
2019-02-19,3947.094,4010.879,3908.153,3911.662,9933626655
2019-02-20,3999.821,4000.486,3926.247,3946.685,8693373948
2019-02-21,3954.118,4010.01,3940.108,4000.257,7775128102
2019-02-22,4005.527,4006.538,3950.816,3952.406,7826525254
2019-02-23,4142.527,4166.286,3968.727,3998.916,8922258316
2019-02-24,3810.427,4210.642,3793.709,4145.458,10794227451
2019-02-25,3882.696,3913.707,3807.002,3807.002,9318796067
2019-02-26,3854.358,3891.579,3837.986,3878.697,7931218996
2019-02-27,3851.047,3888.802,3787.059,3857.48,8301309684
2019-02-28,3854.785,3906.058,3845.821,3848.262,8399767798
2019-03-01,3859.584,3907.795,3851.692,3853.757,7661247975
2019-03-02,3864.415,3874.607,3832.128,3855.318,7578786076
2019-03-03,3847.176,3875.484,3836.906,3862.266,7253558152
2019-03-04,3761.557,3867.382,3733.75,3845.092,9029175788
2019-03-05,3896.375,3903.917,3745.183,3759.833,10174126415
2019-03-06,3903.943,3919.51,3871.461,3897.081,9175291529
2019-03-07,3911.484,3939.373,3894.113,3903.385,9584165519
2019-03-08,3901.132,3950.432,3875.229,3913.226,10638638944
2019-03-09,3963.314,3987.238,3892.39,3894.552,10796103518
2019-03-10,3951.6,3966.174,3924.381,3966.174,9713267607
2019-03-11,3905.227,3966.385,3889.239,3953.74,10125901903
2019-03-12,3909.156,3926.889,3863.559,3903.758,9809887079
2019-03-13,3906.717,3926.598,3891.904,3913.047,9469184841
2019-03-14,3924.369,3946.504,3901.297,3905.577,10480789570
2019-03-15,3960.911,3968.543,3914.015,3926.663,9394210605
2019-03-16,4048.726,4077.036,3961.657,3963.9,9856166973
2019-03-17,4025.229,4054.122,4006.411,4047.719,8221625400
2019-03-18,4032.507,4071.557,4009.117,4029.969,9646954186
2019-03-19,4071.19,4082.216,4023.813,4032.692,9344919956
2019-03-20,4087.476,4089.462,4031.111,4070.794,10175916388
2019-03-21,4029.327,4097.36,4005.151,4083.954,10831212662
2019-03-22,4023.968,4053.907,4021.542,4028.515,9252935969
2019-03-23,4035.826,4049.883,4015.965,4022.713,9578850549
2019-03-24,4022.168,4040.7,4006.193,4035.164,9144851065
2019-03-25,3963.071,4038.841,3934.031,4024.113,10359818883
2019-03-26,3985.081,3985.081,3944.753,3969.229,10707678815
2019-03-27,4087.066,4087.066,3977.811,3984.245,10897131934
2019-03-28,4069.107,4094.902,4040.266,4087.584,9353915899
2019-03-29,4098.375,4113.501,4034.097,4068.3,10918665557
2019-03-30,4106.66,4296.807,4053.91,4092.136,9732688060
2019-03-31,4105.404,4113.023,4094.101,4105.456,9045122443
2019-04-01,4158.183,4164.953,4096.901,4105.362,10157794171
2019-04-02,4879.878,4905.955,4155.317,4156.919,21315047816
2019-04-03,4973.022,5307.003,4876.621,4879.958,22899891582
2019-04-04,4922.799,5063.16,4836.794,4971.308,18251810240
2019-04-05,5036.681,5053.51,4919.492,4922.806,16837325387
2019-04-06,5059.817,5205.822,4992.222,5036.793,16929795194
2019-04-07,5198.897,5235.187,5050.412,5062.794,16655416140
2019-04-08,5289.771,5318.836,5148.212,5199.835,17154113634
2019-04-09,5204.958,5289.918,5167.419,5289.918,14722104361
2019-04-10,5324.552,5421.651,5193.382,5204.105,15504590933
2019-04-11,5064.488,5354.226,5017.296,5325.082,16555616019
2019-04-12,5089.539,5103.274,4955.853,5061.201,13675206312
2019-04-13,5096.586,5127.122,5061.589,5088.85,10823289598
2019-04-14,5167.722,5184.016,5053.568,5095.759,10391952498
2019-04-15,5067.108,5196.607,5024.069,5167.322,12290155061
2019-04-16,5235.56,5238.945,5055.195,5066.578,11618660197
2019-04-17,5251.938,5274.275,5219.206,5236.135,12438480677
2019-04-18,5298.386,5319.986,5250.507,5251.48,13256489918
2019-04-19,5303.813,5336.68,5233.335,5298.154,13780238655
2019-04-20,5337.886,5358.491,5295.878,5304.161,13169647522
